id,scrimId,event_type,match_time,player_team,player_name,player_hero,ultimate_id,MapDataId
1533,1411,dva_remech,643.46,T_a02bf5e9,P_26c422aa,D.Va,5,5236
1534,1412,dva_remech,211.64,T_5568bd9d,P_e5416907,D.Va,2,5243
1535,1412,dva_remech,799.54,T_5568bd9d,P_e5416907,D.Va,7,5243
1536,1412,dva_remech,136.22,T_5568bd9d,P_e5416907,D.Va,2,5246
1537,1412,dva_remech,249.19,T_5568bd9d,P_e5416907,D.Va,4,5246
1538,1419,dva_remech,86.84,T_dc7a587c,P_b08d9241,D.Va,1,5254
1543,1419,dva_remech,345.72,T_dc7a587c,P_b08d9241,D.Va,3,5266
1544,1419,dva_remech,612.16,T_dc7a587c,P_b08d9241,D.Va,7,5266
1545,1419,dva_remech,808.63,T_dc7a587c,P_b08d9241,D.Va,9,5266
1546,1419,dva_remech,696.35,T_dc7a587c,P_b08d9241,D.Va,3,5270
1547,1426,dva_remech,620.79,T_5568bd9d,P_8fd2ec67,D.Va,4,5271
1548,1426,dva_remech,885.18,T_5568bd9d,P_8fd2ec67,D.Va,7,5272
1549,1426,dva_remech,657.92,T_5568bd9d,P_8fd2ec67,D.Va,5,5273
1550,1427,dva_remech,234.9,T_a02bf5e9,P_05bc2a8b,D.Va,3,5279
1551,1427,dva_remech,342.78,T_a02bf5e9,P_05bc2a8b,D.Va,4,5279
1552,1427,dva_remech,602.59,T_a02bf5e9,P_05bc2a8b,D.Va,6,5279
1553,1427,dva_remech,631.44,T_a02bf5e9,P_05bc2a8b,D.Va,5,5280
1554,1430,dva_remech,745.04,T_a02bf5e9,P_8fd2ec67,D.Va,8,5293
1558,1434,dva_remech,114.39,T_5568bd9d,P_5133d4ac,D.Va,1,5312
1559,1434,dva_remech,213.8,T_5568bd9d,P_5133d4ac,D.Va,4,5312
1560,1434,dva_remech,271.89,T_5568bd9d,P_5133d4ac,D.Va,5,5312
1561,1437,dva_remech,547.47,T_ecb05279,P_5133d4ac,D.Va,5,5324
1562,1439,dva_remech,439.3,T_a02bf5e9,P_e2aef5d8,D.Va,3,5338
1563,1439,dva_remech,554.8,T_5568bd9d,P_5133d4ac,D.Va,5,5338
1564,1439,dva_remech,696.78,T_5568bd9d,P_5133d4ac,D.Va,9,5338
1565,1442,dva_remech,209.67,T_a02bf5e9,P_3519608c,D.Va,2,5353
1566,1442,dva_remech,574.51,T_a02bf5e9,P_3519608c,D.Va,5,5354
1567,1442,dva_remech,549.44,T_a02bf5e9,P_aee61731,D.Va,4,5357
1568,1443,dva_remech,209.87,T_5568bd9d,P_5133d4ac,D.Va,4,5364
1572,1445,dva_remech,631.55,T_dfa2d504,P_3f6604e6,D.Va,6,5381
1573,1451,dva_remech,424.82,T_1699ed97,P_c5163101,D.Va,5,5394
1574,1451,dva_remech,195.91,T_1699ed97,P_c5163101,D.Va,2,5396
1575,1451,dva_remech,512.54,T_1699ed97,P_c5163101,D.Va,8,5396
1576,1452,dva_remech,695.58,T_a02bf5e9,P_f331c559,D.Va,6,5400
1577,1452,dva_remech,502.71,T_5568bd9d,P_f331c559,D.Va,4,5401
1578,1453,dva_remech,167.42,T_a02bf5e9,P_6d7cdf4e,D.Va,1,5405
1579,1453,dva_remech,222.58,T_a02bf5e9,P_4d0b8315,D.Va,3,5410
1580,1453,dva_remech,363.29,T_a02bf5e9,P_4d0b8315,D.Va,5,5410
1581,1455,dva_remech,322.02,T_a02bf5e9,P_cec0d57b,D.Va,2,5412
1582,1455,dva_remech,458,T_a02bf5e9,P_cec0d57b,D.Va,4,5412
1583,1462,dva_remech,198.12,T_5568bd9d,P_5133d4ac,D.Va,2,5443
1584,1462,dva_remech,343.68,T_5568bd9d,P_5133d4ac,D.Va,4,5443
1585,1462,dva_remech,595.97,T_5568bd9d,P_5133d4ac,D.Va,8,5443
1586,1462,dva_remech,666.83,T_5568bd9d,P_5133d4ac,D.Va,9,5443
1587,1462,dva_remech,337.62,T_5568bd9d,P_5133d4ac,D.Va,3,5444
1588,1462,dva_remech,363.7,T_a02bf5e9,P_3519608c,D.Va,3,5444
1589,1462,dva_remech,520.64,T_5568bd9d,P_5133d4ac,D.Va,5,5444
1590,1464,dva_remech,131.75,T_b55b70a5,P_99332ccc,D.Va,3,5450
1591,1464,dva_remech,246.18,T_b55b70a5,P_99332ccc,D.Va,4,5450
1592,1464,dva_remech,466.98,T_b55b70a5,P_99332ccc,D.Va,6,5450
1593,1465,dva_remech,405.53,T_a02bf5e9,P_b8809733,D.Va,6,5457
1594,1465,dva_remech,468.96,T_a02bf5e9,P_b8809733,D.Va,7,5457
1596,1473,dva_remech,267.48,T_a02bf5e9,P_8fd2ec67,D.Va,2,5466
1597,1473,dva_remech,742.42,T_a02bf5e9,P_8fd2ec67,D.Va,6,5466
1598,1473,dva_remech,776.61,T_a02bf5e9,P_8fd2ec67,D.Va,7,5466
1602,1473,dva_remech,829.2,T_a02bf5e9,P_8fd2ec67,D.Va,7,5471
1603,1473,dva_remech,106.25,T_5568bd9d,P_5133d4ac,D.Va,1,5472
1604,1473,dva_remech,161.35,T_5568bd9d,P_5133d4ac,D.Va,2,5472
1605,1476,dva_remech,670.91,T_a02bf5e9,P_3519608c,D.Va,5,5494
1606,1479,dva_remech,192.47,T_1699ed97,P_c5163101,D.Va,2,5502
1607,1481,dva_remech,405.41,T_a02bf5e9,P_59d7f4d4,D.Va,3,5510
1608,1481,dva_remech,773.81,T_a02bf5e9,P_59d7f4d4,D.Va,6,5510
1609,1481,dva_remech,405.41,T_a02bf5e9,P_59d7f4d4,D.Va,3,5513
1610,1481,dva_remech,773.81,T_a02bf5e9,P_59d7f4d4,D.Va,6,5513
1611,1485,dva_remech,464.95,T_a02bf5e9,P_6df2b2f7,D.Va,5,5516
1612,1485,dva_remech,593.17,T_a02bf5e9,P_6df2b2f7,D.Va,7,5516
1613,1485,dva_remech,730.78,T_a02bf5e9,P_6df2b2f7,D.Va,9,5516
1614,1486,dva_remech,187.01,T_a02bf5e9,P_d6d72544,D.Va,4,5525
1615,1486,dva_remech,254.32,T_a02bf5e9,P_d6d72544,D.Va,5,5525
1616,1486,dva_remech,427.71,T_a02bf5e9,P_d6d72544,D.Va,8,5525
1617,1486,dva_remech,523.19,T_a02bf5e9,P_d6d72544,D.Va,10,5525
1618,1487,dva_remech,260.65,T_5568bd9d,P_5711e1d2,D.Va,2,5532
1621,1490,dva_remech,219.07,T_a02bf5e9,P_0c00d56a,D.Va,2,5535
1622,1490,dva_remech,304.46,T_a02bf5e9,P_0c00d56a,D.Va,3,5535
1623,1490,dva_remech,53.81,T_5568bd9d,P_9be3f49d,D.Va,1,5538
1624,1490,dva_remech,155.92,T_5568bd9d,P_9be3f49d,D.Va,3,5538
1625,1490,dva_remech,412.59,T_5568bd9d,P_9be3f49d,D.Va,5,5538
1626,1492,dva_remech,261.66,T_a02bf5e9,P_651faaec,D.Va,3,5543
1631,1493,dva_remech,360.42,T_a02bf5e9,P_0e787c36,D.Va,6,5549
1632,1493,dva_remech,360.42,T_a02bf5e9,P_0e787c36,D.Va,6,5552
1634,1496,dva_remech,51.12,T_5568bd9d,P_9be3f49d,D.Va,1,5554
1635,1496,dva_remech,184.45,T_5568bd9d,P_9be3f49d,D.Va,3,5554
1636,1496,dva_remech,654.04,T_5568bd9d,P_9be3f49d,D.Va,6,5555
1637,1496,dva_remech,820.87,T_5568bd9d,P_9be3f49d,D.Va,8,5555
1638,1496,dva_remech,312.9,T_5568bd9d,P_9be3f49d,D.Va,2,5556
1639,1496,dva_remech,714.24,T_5568bd9d,P_9be3f49d,D.Va,5,5557
1640,1498,dva_remech,371.43,T_a02bf5e9,P_33315154,D.Va,5,5562
1641,1498,dva_remech,501.57,T_a02bf5e9,P_33315154,D.Va,7,5562
1642,1500,dva_remech,50.05,T_a02bf5e9,P_4a9291ba,D.Va,1,5571
1643,1500,dva_remech,175.64,T_5568bd9d,P_5711e1d2,D.Va,2,5571
1644,1500,dva_remech,178.73,T_a02bf5e9,P_4a9291ba,D.Va,3,5571
1645,1500,dva_remech,274.73,T_a02bf5e9,P_4a9291ba,D.Va,3,5571
1646,1500,dva_remech,286.11,T_5568bd9d,P_5711e1d2,D.Va,3,5571
1647,1500,dva_remech,388.5,T_5568bd9d,P_5711e1d2,D.Va,5,5571
1648,1500,dva_remech,445.37,T_a02bf5e9,P_4a9291ba,D.Va,7,5571
1649,1500,dva_remech,716.03,T_a02bf5e9,P_4a9291ba,D.Va,11,5571
1650,1500,dva_remech,401.94,T_a02bf5e9,P_4a9291ba,D.Va,3,5572
1651,1500,dva_remech,413.34,T_5568bd9d,P_5711e1d2,D.Va,3,5572
1652,1500,dva_remech,427.44,T_a02bf5e9,P_4a9291ba,D.Va,4,5572
