id,scrimId,event_type,match_time,round_number,capturing_team,objective_index,point_capture_progress,MapDataId
13204,320,point_progress,224.03,2,T_a02bf5e9,3,99.94,1097
13205,320,point_progress,336.43,3,T_a02bf5e9,4,33.68,1097
13206,320,point_progress,339.06,3,T_a02bf5e9,4,66.88,1097
13207,320,point_progress,378.96,3,T_a02bf5e9,4,33.68,1097
13208,320,point_progress,390.43,3,T_a02bf5e9,4,67.25,1097
13209,320,point_progress,451.27,3,T_a02bf5e9,4,33.39,1097
13210,320,point_progress,469.87,3,T_a02bf5e9,4,33.34,1097
13211,320,point_progress,471.23,3,T_a02bf5e9,4,67.34,1097
13212,320,point_progress,534.27,4,T_a02bf5e9,2,33.35,1097
13213,320,point_progress,535.68,4,T_a02bf5e9,2,66.65,1097
13214,320,point_progress,602.79,4,T_a02bf5e9,2,33.59,1097
13215,320,point_progress,604.44,4,T_a02bf5e9,2,66.69,1097
13216,320,point_progress,640.79,4,T_a02bf5e9,2,33.39,1097
13217,320,point_progress,643.46,4,T_a02bf5e9,2,66.79,1097
13218,320,point_progress,646.11,4,T_a02bf5e9,2,99.99,1097
13219,320,point_progress,713.57,5,T_a02bf5e9,1,33.67,1097
13220,320,point_progress,716.81,5,T_a02bf5e9,1,66.94,1097
13221,320,point_progress,775.61,5,T_a02bf5e9,1,33.97,1097
13222,320,point_progress,776.92,5,T_a02bf5e9,1,66.78,1097
13223,320,point_progress,778.27,5,T_a02bf5e9,1,0,1097
13224,320,point_progress,816.69,5,T_a02bf5e9,1,33.56,1097
13225,320,point_progress,830.49,5,T_a02bf5e9,1,66.64,1097
13319,321,point_progress,31.66,1,T_f27c3e61,0,33.47,1104
13320,321,point_progress,33.44,1,T_f27c3e61,0,66.78,1104
13321,321,point_progress,65.2,1,T_a02bf5e9,0,33.38,1104
13322,321,point_progress,203.45,2,T_f27c3e61,2,33.59,1104
13323,321,point_progress,206.11,2,T_f27c3e61,2,66.79,1104
13324,321,point_progress,208.76,2,T_f27c3e61,2,99.99,1104
13325,321,point_progress,292.75,2,T_a02bf5e9,2,33.39,1104
13326,321,point_progress,331.48,2,T_a02bf5e9,2,33.38,1104
13327,321,point_progress,380.17,3,T_f27c3e61,1,33.38,1104
13328,321,point_progress,381.79,3,T_f27c3e61,1,66.68,1104
13329,321,point_progress,383.56,3,T_f27c3e61,1,99.98,1104
13330,322,point_progress,36.43,1,T_f27c3e61,0,33.39,1105
13331,322,point_progress,39.39,1,T_f27c3e61,0,66.97,1105
13332,322,point_progress,41.87,1,T_5568bd9d,0,0,1105
13333,322,point_progress,83.96,1,T_5568bd9d,0,33.89,1105
13334,322,point_progress,85.32,1,T_5568bd9d,0,67.39,1105
13335,322,point_progress,159.67,1,T_a02bf5e9,0,33.88,1105
13336,322,point_progress,161,1,T_a02bf5e9,0,67.08,1105
13337,322,point_progress,222.38,1,T_5568bd9d,0,33.58,1105
13338,322,point_progress,224.24,1,T_5568bd9d,0,66.68,1105
13339,322,point_progress,271.56,1,T_a02bf5e9,0,33.66,1105
13340,322,point_progress,274.22,1,T_a02bf5e9,0,66.86,1105
13341,322,point_progress,277.15,1,T_5568bd9d,0,0,1105
13342,322,point_progress,286.71,1,T_5568bd9d,0,33.36,1105
13343,322,point_progress,288.06,1,T_5568bd9d,0,66.96,1105
13344,322,point_progress,341.01,2,T_f27c3e61,2,33.69,1105
13345,322,point_progress,342.77,2,T_f27c3e61,2,66.69,1105
13346,322,point_progress,344.88,2,T_5568bd9d,2,0,1105
13347,322,point_progress,456.49,2,T_5568bd9d,2,33.35,1105
13348,322,point_progress,457.85,2,T_5568bd9d,2,67.35,1105
13349,322,point_progress,531.77,2,T_a02bf5e9,2,33.59,1105
13350,322,point_progress,533.54,2,T_a02bf5e9,2,66.89,1105
13351,322,point_progress,535.45,2,T_a02bf5e9,2,99.99,1105
13352,322,point_progress,586.17,3,T_f27c3e61,1,33.58,1105
13353,322,point_progress,590.65,3,T_f27c3e61,1,66.97,1105
13354,322,point_progress,593.29,3,T_f27c3e61,1,99.97,1105
13355,322,point_progress,620.07,3,T_5568bd9d,1,33.39,1105
13356,322,point_progress,713.91,3,T_5568bd9d,1,33.49,1105
13357,322,point_progress,41.04,1,T_a02bf5e9,0,33.59,1107
13358,322,point_progress,42.83,1,T_a02bf5e9,0,67.09,1107
13359,322,point_progress,159.54,2,T_a02bf5e9,4,33.39,1107
13360,322,point_progress,167.67,2,T_a02bf5e9,4,66.99,1107
13361,322,point_progress,228.85,2,T_a02bf5e9,4,33.57,1107
13362,322,point_progress,233.22,2,T_a02bf5e9,4,67.16,1107
13363,322,point_progress,266.27,2,T_a02bf5e9,4,33.57,1107
13364,322,point_progress,268.38,2,T_a02bf5e9,4,66.78,1107
13365,322,point_progress,320.15,3,T_a02bf5e9,1,33.39,1107
13366,322,point_progress,322.82,3,T_a02bf5e9,1,66.79,1107
13367,322,point_progress,325.48,3,T_a02bf5e9,1,99.99,1107
13368,322,point_progress,340.71,3,T_a02bf5e9,1,33.39,1107
13369,322,point_progress,343.3,3,T_a02bf5e9,1,66.79,1107
13370,322,point_progress,456.84,4,T_a02bf5e9,3,33.98,1107
13371,322,point_progress,458.52,4,T_a02bf5e9,3,66.78,1107
13372,322,point_progress,498.51,4,T_a02bf5e9,3,33.39,1107
13373,322,point_progress,586.17,5,T_a02bf5e9,2,33.38,1107
13374,322,point_progress,588.84,5,T_a02bf5e9,2,66.77,1107
13375,322,point_progress,602.79,5,T_a02bf5e9,2,34,1107
13376,322,point_progress,604.1,5,T_a02bf5e9,2,66.8,1107
13377,322,point_progress,34.94,1,T_a02bf5e9,0,33.35,1108
13378,322,point_progress,40.66,1,T_a02bf5e9,0,66.63,1108
13379,322,point_progress,45.65,1,T_a02bf5e9,0,99.91,1108
13380,322,point_progress,626.35,2,T_5568bd9d,0,33.32,1108
13381,322,point_progress,631.34,2,T_5568bd9d,0,66.6,1108
13382,322,point_progress,636.35,2,T_5568bd9d,0,99.99,1108
13465,324,point_progress,189.49,1,T_a02bf5e9,0,33.35,1119
13466,324,point_progress,360.59,2,T_5568bd9d,0,33.36,1119
13467,324,point_progress,365.81,2,T_5568bd9d,0,66.7,1119
13468,324,point_progress,370.8,2,T_5568bd9d,0,99.98,1119
13528,325,point_progress,44.99,1,T_957ee761,0,33.39,1124
13529,325,point_progress,47.66,1,T_957ee761,0,66.79,1124
13530,325,point_progress,50.32,1,T_957ee761,0,99.99,1124
13531,325,point_progress,99.08,1,T_957ee761,0,33.39,1124
13532,325,point_progress,101.76,1,T_957ee761,0,66.79,1124
13533,325,point_progress,214.27,2,T_957ee761,1,33.47,1124
13534,325,point_progress,218.91,2,T_957ee761,1,66.86,1124
13535,325,point_progress,227.39,2,T_957ee761,1,33.5,1124
13536,325,point_progress,229.17,2,T_957ee761,1,66.8,1124
13537,325,point_progress,230.75,2,T_957ee761,1,99.9,1124
13538,325,point_progress,257.79,2,T_957ee761,1,33.39,1124
13539,325,point_progress,260.46,2,T_957ee761,1,66.79,1124
13540,325,point_progress,263.12,2,T_957ee761,1,99.99,1124
13541,325,point_progress,267.71,2,T_957ee761,1,33.57,1124
13542,325,point_progress,269.03,2,T_957ee761,1,66.78,1124
13543,325,point_progress,270.36,2,T_957ee761,1,99.98,1124
13544,325,point_progress,299.23,2,T_957ee761,1,33.39,1124
13545,325,point_progress,307.12,2,T_957ee761,1,66.88,1124
13546,325,point_progress,328.49,2,T_957ee761,1,33.55,1124
13547,325,point_progress,330.02,2,T_957ee761,1,66.85,1124
13548,325,point_progress,379.47,3,T_957ee761,2,33.6,1124
13549,325,point_progress,381.8,3,T_957ee761,2,66.8,1124
13550,325,point_progress,496.95,4,T_957ee761,3,33.58,1124
13551,325,point_progress,498.72,4,T_957ee761,3,66.88,1124
13552,325,point_progress,574.38,4,T_957ee761,3,33.38,1124
13553,325,point_progress,577.8,4,T_957ee761,3,66.66,1124
13554,325,point_progress,608.54,4,T_957ee761,3,33.39,1124
13555,325,point_progress,611.21,4,T_957ee761,3,66.79,1124
13556,325,point_progress,649.2,4,T_957ee761,3,33.47,1124
13557,325,point_progress,710.42,5,T_957ee761,4,33.38,1124
13558,325,point_progress,713.09,5,T_957ee761,4,66.77,1124
13559,325,point_progress,729.3,5,T_957ee761,4,33.3,1124
13560,325,point_progress,730.65,5,T_957ee761,4,66.9,1124
13597,327,point_progress,31.34,1,T_f27c3e61,0,33.57,1135
13598,327,point_progress,32.67,1,T_f27c3e61,0,66.78,1135
13599,327,point_progress,34,1,T_f27c3e61,0,99.98,1135
13600,327,point_progress,206.99,2,T_f27c3e61,1,33.57,1135
13601,327,point_progress,208.31,2,T_f27c3e61,1,66.78,1135
13602,327,point_progress,266.6,2,T_5568bd9d,1,33.57,1135
13603,327,point_progress,267.93,2,T_5568bd9d,1,66.78,1135
13604,327,point_progress,269.26,2,T_5568bd9d,1,99.98,1135
13605,327,point_progress,310,2,T_a02bf5e9,1,33.37,1135
13606,327,point_progress,311.58,2,T_a02bf5e9,1,66.98,1135
13607,327,point_progress,352.61,2,T_5568bd9d,1,33.57,1135
13608,327,point_progress,353.94,2,T_5568bd9d,1,66.78,1135
13609,327,point_progress,355.26,2,T_5568bd9d,1,99.98,1135
13610,327,point_progress,483.08,3,T_f27c3e61,2,33.58,1135
13611,327,point_progress,484.49,3,T_f27c3e61,2,66.68,1135
13612,327,point_progress,494.22,3,T_f27c3e61,2,99.96,1135
13762,329,point_progress,32.72,1,T_a02bf5e9,0,33.57,1152
13763,329,point_progress,34.27,1,T_a02bf5e9,0,66.68,1152
13764,329,point_progress,105.74,1,T_a02bf5e9,0,33.38,1152
13765,329,point_progress,107.88,1,T_a02bf5e9,0,66.88,1152
13766,329,point_progress,168.97,1,T_a02bf5e9,0,33.46,1152
13767,329,point_progress,171.67,1,T_a02bf5e9,0,66.94,1152
13768,329,point_progress,220.13,2,T_a02bf5e9,4,33.39,1152
13769,329,point_progress,231.73,2,T_a02bf5e9,4,66.96,1152
13770,329,point_progress,245.54,2,T_a02bf5e9,4,34,1152
13771,329,point_progress,250.35,2,T_a02bf5e9,4,66.88,1152
13772,329,point_progress,323.24,2,T_a02bf5e9,4,33.47,1152
13773,329,point_progress,324.76,2,T_a02bf5e9,4,66.68,1152
13774,329,point_progress,326.22,2,T_a02bf5e9,4,99.98,1152
13775,329,point_progress,358.34,2,T_a02bf5e9,4,33.36,1152
13830,329,point_progress,255.02,1,T_a02bf5e9,0,33.3,1155
13831,329,point_progress,320.99,2,T_5568bd9d,0,33.34,1155
13832,329,point_progress,326.24,2,T_5568bd9d,0,66.68,1155
13833,329,point_progress,330.69,2,T_5568bd9d,0,99.93,1155
13776,329,point_progress,359.71,2,T_a02bf5e9,4,66.76,1152
13777,329,point_progress,361.04,2,T_a02bf5e9,4,99.96,1152
13778,329,point_progress,409.5,3,T_a02bf5e9,2,33.39,1152
13779,329,point_progress,412.18,3,T_a02bf5e9,2,66.79,1152
13780,329,point_progress,414.83,3,T_a02bf5e9,2,99.99,1152
13781,329,point_progress,426.67,3,T_a02bf5e9,2,33.38,1152
13782,329,point_progress,429.34,3,T_a02bf5e9,2,66.77,1152
13783,329,point_progress,491.4,3,T_a02bf5e9,2,33.97,1152
13784,329,point_progress,492.73,3,T_a02bf5e9,2,67.18,1152
13785,329,point_progress,494.04,3,T_a02bf5e9,2,99.98,1152
13786,329,point_progress,535.03,3,T_a02bf5e9,2,33.39,1152
13787,329,point_progress,537.7,3,T_a02bf5e9,2,66.79,1152
13788,329,point_progress,540.35,3,T_a02bf5e9,2,99.99,1152
13789,329,point_progress,608.37,4,T_a02bf5e9,1,33.48,1152
13790,329,point_progress,610.36,4,T_a02bf5e9,1,66.68,1152
13791,329,point_progress,612.14,4,T_a02bf5e9,1,99.98,1152
13792,329,point_progress,662.74,4,T_a02bf5e9,1,33.57,1152
13793,329,point_progress,664.06,4,T_a02bf5e9,1,66.78,1152
13794,329,point_progress,665.39,4,T_a02bf5e9,1,99.98,1152
13795,329,point_progress,800.74,5,T_a02bf5e9,3,33.89,1152
13796,329,point_progress,812.68,5,T_a02bf5e9,3,33.55,1152
13797,329,point_progress,816.91,5,T_a02bf5e9,3,66.84,1152
13798,329,point_progress,820.2,5,T_a02bf5e9,3,0,1152
13799,329,point_progress,885.65,5,T_a02bf5e9,3,33.78,1152
13800,329,point_progress,887.28,5,T_a02bf5e9,3,66.68,1152
13834,330,point_progress,32.34,1,T_f27c3e61,2,33.49,1156
13835,330,point_progress,34.1,1,T_f27c3e61,2,66.69,1156
13836,330,point_progress,49.14,1,T_5568bd9d,2,33.49,1156
13837,330,point_progress,51.42,1,T_5568bd9d,2,66.79,1156
13838,330,point_progress,80.56,1,T_a02bf5e9,2,33.38,1156
13839,330,point_progress,82,1,T_a02bf5e9,2,66.68,1156
13840,330,point_progress,101.85,1,T_a02bf5e9,2,99.94,1156
13841,330,point_progress,129.47,1,T_5568bd9d,2,33.56,1156
13842,330,point_progress,130.79,1,T_5568bd9d,2,66.76,1156
13843,330,point_progress,132.12,1,T_5568bd9d,2,99.96,1156
13844,330,point_progress,162.54,1,T_a02bf5e9,2,33.47,1156
13845,330,point_progress,165.18,1,T_a02bf5e9,2,66.65,1156
13846,330,point_progress,168.27,1,T_a02bf5e9,2,99.92,1156
13847,330,point_progress,205.66,1,T_5568bd9d,2,33.46,1156
13848,330,point_progress,207.5,1,T_5568bd9d,2,67.16,1156
13849,330,point_progress,209.35,1,T_5568bd9d,2,99.96,1156
13850,330,point_progress,242.94,1,T_a02bf5e9,2,33.38,1156
13851,330,point_progress,261.28,1,T_a02bf5e9,2,66.86,1156
13852,330,point_progress,360.72,2,T_f27c3e61,1,33.59,1156
13853,330,point_progress,363.46,2,T_f27c3e61,1,66.66,1156
13854,330,point_progress,469.62,2,T_5568bd9d,1,33.48,1156
13855,330,point_progress,519.48,2,T_5568bd9d,1,66.81,1156
13856,330,point_progress,607.55,2,T_a02bf5e9,1,33.55,1156
13857,330,point_progress,608.89,2,T_a02bf5e9,1,67.15,1156
13858,330,point_progress,610.2,2,T_a02bf5e9,1,99.95,1156
13859,330,point_progress,655.46,3,T_f27c3e61,0,33.89,1156
13860,330,point_progress,665.29,3,T_f27c3e61,0,33.6,1156
13861,330,point_progress,666.62,3,T_f27c3e61,0,66.8,1156
13862,330,point_progress,691.04,3,T_a02bf5e9,0,33.59,1156
13863,330,point_progress,693.69,3,T_a02bf5e9,0,66.79,1156
13864,330,point_progress,698.07,3,T_5568bd9d,0,0,1156
13865,330,point_progress,777.1,3,T_5568bd9d,0,33.89,1156
13866,330,point_progress,778.43,3,T_5568bd9d,0,67.09,1156
13867,330,point_progress,802.9,3,T_a02bf5e9,0,33.39,1156
13868,330,point_progress,815.93,3,T_a02bf5e9,0,66.97,1156
13869,330,point_progress,818.3,3,T_a02bf5e9,0,99.97,1156
13870,330,point_progress,835.02,3,T_5568bd9d,0,33.36,1156
13871,330,point_progress,836.8,3,T_5568bd9d,0,66.66,1156
13872,330,point_progress,880.05,3,T_a02bf5e9,0,33.39,1156
13873,330,point_progress,881.83,3,T_a02bf5e9,0,66.69,1156
13874,330,point_progress,949.52,3,T_a02bf5e9,0,99.94,1156
13911,333,point_progress,31.41,1,T_f27c3e61,0,33.95,1164
13912,333,point_progress,32.72,1,T_f27c3e61,0,66.75,1164
13913,333,point_progress,34.06,1,T_a02bf5e9,0,0,1164
13914,333,point_progress,41.47,1,T_a02bf5e9,0,33.78,1164
13915,333,point_progress,43.66,1,T_a02bf5e9,0,66.88,1164
13916,333,point_progress,48.91,1,T_5568bd9d,0,0,1164
13917,333,point_progress,91.18,1,T_5568bd9d,0,33.79,1164
13918,333,point_progress,93.13,1,T_5568bd9d,0,66.69,1164
13919,333,point_progress,185.49,1,T_a02bf5e9,0,33.57,1164
13920,333,point_progress,187.04,1,T_a02bf5e9,0,67.08,1164
13921,333,point_progress,210.39,1,T_5568bd9d,0,33.58,1164
13922,333,point_progress,214.22,1,T_5568bd9d,0,66.83,1164
13923,333,point_progress,230.29,1,T_a02bf5e9,0,33.87,1164
13924,333,point_progress,274.78,2,T_f27c3e61,1,33.55,1164
13925,333,point_progress,276.12,2,T_f27c3e61,1,67.15,1164
13926,333,point_progress,457.46,3,T_f27c3e61,2,33.39,1164
13927,333,point_progress,460.14,3,T_f27c3e61,2,66.99,1164
13928,333,point_progress,462.78,3,T_f27c3e61,2,99.99,1164
13929,333,point_progress,525.55,3,T_5568bd9d,2,33.59,1164
13930,333,point_progress,530.56,3,T_5568bd9d,2,66.97,1164
13931,333,point_progress,76.22,1,T_a02bf5e9,0,33.46,1166
13932,333,point_progress,81.28,1,T_a02bf5e9,0,66.64,1166
13933,333,point_progress,87.93,1,T_a02bf5e9,0,99.92,1166
13934,333,point_progress,642.65,2,T_5568bd9d,0,33.38,1166
13935,333,point_progress,647.64,2,T_5568bd9d,0,66.63,1166
13936,333,point_progress,658.45,2,T_5568bd9d,0,99.96,1166
13937,333,point_progress,33.26,1,T_a02bf5e9,0,33.5,1168
13938,333,point_progress,38.37,1,T_a02bf5e9,0,66.69,1168
13939,333,point_progress,53.41,1,T_a02bf5e9,0,33.48,1168
13940,333,point_progress,56.06,1,T_a02bf5e9,0,66.68,1168
13941,333,point_progress,86.84,1,T_a02bf5e9,0,33.36,1168
13942,333,point_progress,89.52,1,T_a02bf5e9,0,66.76,1168
13943,333,point_progress,177.28,2,T_a02bf5e9,2,33.6,1168
13944,333,point_progress,178.72,2,T_a02bf5e9,2,66.8,1168
13945,333,point_progress,240.44,2,T_a02bf5e9,2,33.69,1168
13946,333,point_progress,247.85,2,T_a02bf5e9,2,66.86,1168
13947,333,point_progress,280.15,2,T_a02bf5e9,2,33.39,1168
13948,333,point_progress,296.51,2,T_a02bf5e9,2,66.96,1168
13949,333,point_progress,354.11,3,T_a02bf5e9,3,33.59,1168
13950,333,point_progress,356.46,3,T_a02bf5e9,3,66.79,1168
13951,333,point_progress,358.03,3,T_a02bf5e9,3,99.99,1168
13952,333,point_progress,421.33,3,T_a02bf5e9,3,33.58,1168
13953,333,point_progress,422.66,3,T_a02bf5e9,3,66.78,1168
13954,333,point_progress,488.32,3,T_a02bf5e9,3,33.57,1168
13955,333,point_progress,566.68,4,T_a02bf5e9,1,33.58,1168
13956,333,point_progress,568.46,4,T_a02bf5e9,1,66.88,1168
13957,333,point_progress,569.91,4,T_a02bf5e9,1,99.98,1168
13958,333,point_progress,620.37,4,T_a02bf5e9,1,33.57,1168
13959,333,point_progress,621.69,4,T_a02bf5e9,1,66.78,1168
13960,333,point_progress,623.02,4,T_a02bf5e9,1,99.98,1168
13961,333,point_progress,712.83,4,T_a02bf5e9,1,33.95,1168
13962,333,point_progress,715.27,4,T_a02bf5e9,1,66.73,1168
13963,333,point_progress,716.6,4,T_a02bf5e9,1,99.93,1168
13964,333,point_progress,797.77,5,T_a02bf5e9,4,33.57,1168
13965,333,point_progress,804.81,5,T_a02bf5e9,4,66.66,1168
13966,334,point_progress,31.95,1,T_f27c3e61,1,33.59,1169
13967,334,point_progress,34.42,1,T_f27c3e61,1,66.79,1169
13968,334,point_progress,46.43,1,T_f27c3e61,1,33.3,1169
13969,334,point_progress,61.47,1,T_f27c3e61,1,66.79,1169
13970,334,point_progress,215.55,2,T_f27c3e61,0,33.39,1169
13971,334,point_progress,218.11,2,T_f27c3e61,0,66.89,1169
13972,334,point_progress,219.93,2,T_f27c3e61,0,99.99,1169
13973,334,point_progress,225.76,2,T_5568bd9d,0,33.38,1169
13974,334,point_progress,227.7,2,T_5568bd9d,0,66.78,1169
13975,334,point_progress,232.24,2,T_5568bd9d,0,99.96,1169
13976,334,point_progress,246.54,2,T_a02bf5e9,0,33.38,1169
13977,334,point_progress,248.67,2,T_a02bf5e9,0,66.78,1169
13978,334,point_progress,250.09,2,T_a02bf5e9,0,99.98,1169
13979,334,point_progress,107.45,1,T_551fc46d,0,33.36,1170
13980,334,point_progress,248.49,1,T_551fc46d,0,66.63,1170
13981,334,point_progress,254.22,1,T_551fc46d,0,99.91,1170
13982,334,point_progress,538.16,2,T_94e451b3,0,33.33,1170
13983,334,point_progress,560.71,2,T_94e451b3,0,66.65,1170
13984,337,point_progress,31.41,1,T_f27c3e61,1,33.57,1173
13985,337,point_progress,33.22,1,T_f27c3e61,1,66.78,1173
13986,337,point_progress,113.08,1,T_afa0a505,1,33.59,1173
13987,337,point_progress,119.47,1,T_afa0a505,1,66.76,1173
13988,337,point_progress,155.16,1,T_c5501d77,1,33.38,1173
13989,337,point_progress,157.83,1,T_c5501d77,1,66.77,1173
13990,337,point_progress,262.7,2,T_f27c3e61,0,33.57,1173
13991,337,point_progress,264.03,2,T_f27c3e61,0,66.78,1173
13992,337,point_progress,265.35,2,T_f27c3e61,0,99.98,1173
13993,337,point_progress,307.25,2,T_afa0a505,0,33.69,1173
13994,337,point_progress,308.57,2,T_afa0a505,0,66.89,1173
13995,337,point_progress,310,2,T_afa0a505,0,99.99,1173
13996,337,point_progress,335.04,2,T_c5501d77,0,33.69,1173
13997,337,point_progress,336.37,2,T_c5501d77,0,66.89,1173
13998,337,point_progress,371.99,2,T_afa0a505,0,33.54,1173
13999,337,point_progress,373.63,2,T_afa0a505,0,66.84,1173
14000,337,point_progress,376.86,2,T_c5501d77,0,0,1173
14001,337,point_progress,447.86,2,T_c5501d77,0,33.56,1173
14002,337,point_progress,453.81,2,T_c5501d77,0,66.64,1173
14003,337,point_progress,489.61,2,T_afa0a505,0,33.39,1173
14004,337,point_progress,490.96,2,T_afa0a505,0,67.39,1173
14005,337,point_progress,579.55,3,T_f27c3e61,2,33.39,1173
14006,337,point_progress,581.32,3,T_f27c3e61,2,66.69,1173
14007,337,point_progress,583.11,3,T_c5501d77,2,0,1173
14008,337,point_progress,36.96,1,T_c5501d77,0,33.59,1175
14009,337,point_progress,39.63,1,T_c5501d77,0,66.99,1175
14010,337,point_progress,42.27,1,T_c5501d77,0,99.99,1175
14011,337,point_progress,153.64,2,T_c5501d77,1,33.57,1175
14012,337,point_progress,154.96,2,T_c5501d77,1,66.78,1175
14013,337,point_progress,156.68,2,T_c5501d77,1,99.98,1175
14014,337,point_progress,269.4,3,T_c5501d77,2,33.39,1175
14015,337,point_progress,271.98,3,T_c5501d77,2,66.69,1175
14016,337,point_progress,349.75,3,T_c5501d77,2,33.48,1175
14017,337,point_progress,353.16,3,T_c5501d77,2,66.86,1175
14018,337,point_progress,401.78,3,T_c5501d77,2,33.58,1175
14019,337,point_progress,406.49,3,T_c5501d77,2,66.76,1175
14020,337,point_progress,407.81,3,T_c5501d77,2,99.96,1175
14021,337,point_progress,460.5,4,T_c5501d77,4,33.49,1175
14022,337,point_progress,462.12,4,T_c5501d77,4,66.99,1175
14023,337,point_progress,497.9,4,T_c5501d77,4,33.57,1175
14024,337,point_progress,500.62,4,T_c5501d77,4,66.75,1175
14025,337,point_progress,501.95,4,T_c5501d77,4,99.95,1175
14026,337,point_progress,581.97,4,T_c5501d77,4,33.56,1175
14027,337,point_progress,583.36,4,T_c5501d77,4,66.96,1175
14028,337,point_progress,685.72,5,T_c5501d77,3,33.56,1175
14029,337,point_progress,694.92,5,T_c5501d77,3,33.5,1175
14030,337,point_progress,696.61,5,T_c5501d77,3,66.6,1175
14031,337,point_progress,769.63,5,T_c5501d77,3,33.39,1175
14032,337,point_progress,771.56,5,T_c5501d77,3,66.79,1175
14033,337,point_progress,47.41,1,T_c5501d77,0,33.3,1176
14034,337,point_progress,52.46,1,T_c5501d77,0,66.64,1176
14035,337,point_progress,93.28,1,T_c5501d77,0,99.9,1176
14036,338,point_progress,31.62,1,T_f27c3e61,0,33.48,1178
14037,338,point_progress,33.31,1,T_f27c3e61,0,66.68,1178
14038,338,point_progress,59.45,1,T_a02bf5e9,0,33.49,1178
14039,338,point_progress,65.73,1,T_a02bf5e9,0,66.77,1178
14040,338,point_progress,67.44,1,T_a02bf5e9,0,99.97,1178
14041,338,point_progress,91.88,1,T_5568bd9d,0,33.68,1178
14042,338,point_progress,96.68,1,T_5568bd9d,0,66.64,1178
14043,338,point_progress,125.4,1,T_5568bd9d,0,33.58,1178
14044,338,point_progress,139.31,1,T_5568bd9d,0,66.74,1178
14045,338,point_progress,308.05,2,T_f27c3e61,1,33.4,1178
14046,338,point_progress,310.58,2,T_f27c3e61,1,66.7,1178
14047,338,point_progress,344.63,2,T_a02bf5e9,1,33.58,1178
14048,338,point_progress,359.33,2,T_a02bf5e9,1,33.39,1178
14049,338,point_progress,373.89,2,T_a02bf5e9,1,66.69,1178
14050,338,point_progress,463.59,2,T_5568bd9d,1,33.45,1178
14051,338,point_progress,466.25,2,T_5568bd9d,1,66.65,1178
14052,338,point_progress,489.76,2,T_a02bf5e9,1,33.39,1178
14053,338,point_progress,495.24,2,T_a02bf5e9,1,66.77,1178
14054,338,point_progress,570.18,3,T_f27c3e61,2,33.58,1178
14055,338,point_progress,571.83,3,T_f27c3e61,2,66.68,1178
14056,338,point_progress,644.38,3,T_a02bf5e9,2,33.36,1178
14057,338,point_progress,645.84,3,T_a02bf5e9,2,66.66,1178
14058,338,point_progress,84.89,1,T_a02bf5e9,0,33.33,1180
14059,338,point_progress,89.48,1,T_a02bf5e9,0,66.73,1180
14060,338,point_progress,439.93,2,T_5568bd9d,0,33.36,1180
14061,338,point_progress,444.66,2,T_5568bd9d,0,66.76,1180
14062,338,point_progress,449.16,2,T_5568bd9d,0,99.92,1180
14063,338,point_progress,35.62,1,T_a02bf5e9,0,33.99,1182
14064,338,point_progress,36.93,1,T_a02bf5e9,0,66.79,1182
14065,338,point_progress,38.26,1,T_a02bf5e9,0,99.99,1182
14066,338,point_progress,83.47,1,T_a02bf5e9,0,33.96,1182
14067,338,point_progress,84.78,1,T_a02bf5e9,0,66.76,1182
14068,338,point_progress,116.3,1,T_a02bf5e9,0,33.69,1182
14069,338,point_progress,117.63,1,T_a02bf5e9,0,66.89,1182
14070,338,point_progress,174.7,1,T_a02bf5e9,0,33.36,1182
14071,338,point_progress,176.78,1,T_a02bf5e9,0,66.85,1182
14072,338,point_progress,238.41,2,T_a02bf5e9,2,33.58,1182
14073,338,point_progress,239.96,2,T_a02bf5e9,2,66.78,1182
14074,338,point_progress,241.77,2,T_a02bf5e9,2,99.98,1182
14075,338,point_progress,261.32,2,T_a02bf5e9,2,33.67,1182
14076,338,point_progress,264.11,2,T_a02bf5e9,2,66.74,1182
14077,338,point_progress,386.65,3,T_a02bf5e9,4,33.39,1182
14078,338,point_progress,399.64,3,T_a02bf5e9,4,33.7,1182
14079,338,point_progress,401.27,3,T_a02bf5e9,4,66.9,1182
14080,338,point_progress,515.81,4,T_a02bf5e9,1,33.3,1182
14081,338,point_progress,517.96,4,T_a02bf5e9,1,67,1182
14082,338,point_progress,525.26,4,T_a02bf5e9,1,99.97,1182
14083,338,point_progress,535.98,4,T_a02bf5e9,1,33.58,1182
14084,338,point_progress,537.3,4,T_a02bf5e9,1,66.78,1182
14085,338,point_progress,538.63,4,T_a02bf5e9,1,99.98,1182
14086,338,point_progress,573.44,4,T_a02bf5e9,1,33.56,1182
14087,338,point_progress,575.25,4,T_a02bf5e9,1,66.96,1182
14088,338,point_progress,640.18,4,T_a02bf5e9,1,33.68,1182
14089,338,point_progress,696.96,5,T_a02bf5e9,3,33.39,1182
14090,338,point_progress,699.06,5,T_a02bf5e9,3,66.79,1182
14091,338,point_progress,709.4,5,T_a02bf5e9,3,33.6,1182
14092,338,point_progress,710.81,5,T_a02bf5e9,3,66.8,1182
14093,338,point_progress,745.51,5,T_a02bf5e9,3,33.39,1182
14094,338,point_progress,747.16,5,T_a02bf5e9,3,66.79,1182
14095,338,point_progress,753.83,5,T_a02bf5e9,3,33.88,1182
