id,scrimId,event_type,match_time,round_number,capturing_team,objective_index,payload_capture_progress,MapDataId
76,31,payload_progress,24.06,1,T_a02bf5e9,0,10.02,31
77,31,payload_progress,89.87,1,T_a02bf5e9,0,20.02,31
78,31,payload_progress,128.54,1,T_a02bf5e9,0,30.02,31
79,31,payload_progress,165.46,1,T_a02bf5e9,1,40.02,31
80,31,payload_progress,181.1,1,T_a02bf5e9,1,50.02,31
81,31,payload_progress,196.72,1,T_a02bf5e9,1,60.02,31
82,31,payload_progress,223.7,1,T_a02bf5e9,2,70.01,31
83,31,payload_progress,238.28,1,T_a02bf5e9,2,80.02,31
84,31,payload_progress,266.67,1,T_a02bf5e9,2,90.02,31
85,31,payload_progress,469.15,2,T_5568bd9d,0,10.02,31
86,31,payload_progress,484.78,2,T_5568bd9d,0,20.02,31
87,31,payload_progress,524.56,2,T_5568bd9d,0,30.02,31
88,31,payload_progress,651.36,2,T_5568bd9d,1,40.01,31
89,31,payload_progress,667,2,T_5568bd9d,1,50.01,31
90,31,payload_progress,682.61,2,T_5568bd9d,1,60.02,31
91,31,payload_progress,732.26,2,T_5568bd9d,2,70.01,31
92,31,payload_progress,746.79,2,T_5568bd9d,2,80.01,31
93,31,payload_progress,767.68,2,T_5568bd9d,2,90.02,31
94,31,payload_progress,85.32,1,T_a02bf5e9,1,10.02,32
95,31,payload_progress,119.9,1,T_a02bf5e9,1,20.02,32
96,31,payload_progress,133.08,1,T_a02bf5e9,1,30.01,32
97,31,payload_progress,146.77,1,T_a02bf5e9,1,40.02,32
98,31,payload_progress,159.73,1,T_a02bf5e9,1,50.02,32
99,31,payload_progress,185.44,1,T_a02bf5e9,1,60.02,32
100,31,payload_progress,211.87,1,T_a02bf5e9,2,70.02,32
101,31,payload_progress,235.46,1,T_a02bf5e9,2,80.02,32
102,31,payload_progress,246.03,1,T_a02bf5e9,2,90.03,32
103,31,payload_progress,337.39,2,T_5568bd9d,1,10.02,32
104,31,payload_progress,422.59,2,T_5568bd9d,1,20.02,32
105,31,payload_progress,435.67,2,T_5568bd9d,1,30.01,32
106,31,payload_progress,449.41,2,T_5568bd9d,1,40.02,32
107,31,payload_progress,500.76,2,T_5568bd9d,1,50.02,32
108,31,payload_progress,511.06,2,T_5568bd9d,1,60.02,32
109,31,payload_progress,638.4,2,T_5568bd9d,2,70.02,32
110,31,payload_progress,723.73,2,T_5568bd9d,2,80.02,32
111,31,payload_progress,735.79,2,T_5568bd9d,2,90.02,32
112,35,payload_progress,50.53,1,T_a02bf5e9,0,10.02,43
113,35,payload_progress,66.14,1,T_a02bf5e9,0,20.01,43
114,35,payload_progress,92.03,1,T_a02bf5e9,0,30.01,43
115,35,payload_progress,146.99,1,T_a02bf5e9,1,40.01,43
116,35,payload_progress,161.74,1,T_a02bf5e9,1,50.02,43
117,35,payload_progress,290.81,1,T_a02bf5e9,1,60.02,43
118,35,payload_progress,448.6,2,T_5568bd9d,0,10.02,43
119,35,payload_progress,464.24,2,T_5568bd9d,0,20.02,43
120,35,payload_progress,497.09,2,T_5568bd9d,0,30.02,43
121,35,payload_progress,77.52,1,T_a02bf5e9,1,10.02,45
122,35,payload_progress,99.08,1,T_a02bf5e9,1,20.01,45
123,35,payload_progress,112.75,1,T_a02bf5e9,1,30.03,45
124,35,payload_progress,125.48,1,T_a02bf5e9,1,40.02,45
125,35,payload_progress,136.41,1,T_a02bf5e9,1,50.02,45
126,35,payload_progress,165.56,1,T_a02bf5e9,1,60.02,45
127,35,payload_progress,184.59,1,T_a02bf5e9,2,70.02,45
128,35,payload_progress,259.51,1,T_a02bf5e9,2,80.02,45
129,35,payload_progress,270.11,1,T_a02bf5e9,2,90.02,45
130,35,payload_progress,659.04,2,T_5568bd9d,1,10.03,45
131,35,payload_progress,672.71,2,T_5568bd9d,1,20.02,45
132,35,payload_progress,684.74,2,T_5568bd9d,1,30.02,45
133,35,payload_progress,696.79,2,T_5568bd9d,1,40.02,45
134,35,payload_progress,719.2,2,T_5568bd9d,1,50.02,45
135,35,payload_progress,730.44,2,T_5568bd9d,1,60.01,45
136,35,payload_progress,748.09,2,T_5568bd9d,2,70.02,45
137,35,payload_progress,760.73,2,T_5568bd9d,2,80.01,45
138,35,payload_progress,772.78,2,T_5568bd9d,2,90.02,45
139,36,payload_progress,71.61,1,T_a02bf5e9,0,10.01,52
140,36,payload_progress,116.75,1,T_a02bf5e9,0,20.01,52
141,36,payload_progress,268.55,2,T_5568bd9d,0,10.01,52
142,36,payload_progress,378.74,2,T_5568bd9d,0,20.01,52
143,36,payload_progress,464.28,2,T_5568bd9d,0,30.01,52
144,36,payload_progress,491.07,2,T_5568bd9d,1,40.01,52
145,36,payload_progress,509.88,2,T_5568bd9d,1,50.01,52
146,36,payload_progress,527.74,2,T_5568bd9d,1,60.02,52
147,36,payload_progress,580.46,2,T_5568bd9d,2,70.01,52
148,36,payload_progress,599.29,2,T_5568bd9d,2,80.02,52
149,36,payload_progress,626.04,2,T_5568bd9d,2,90.02,52
150,36,payload_progress,228.88,1,T_a02bf5e9,1,10.02,54
151,36,payload_progress,239.94,1,T_a02bf5e9,1,20.02,54
152,36,payload_progress,345.27,1,T_a02bf5e9,1,30.01,54
153,36,payload_progress,367.19,1,T_a02bf5e9,1,40.02,54
154,36,payload_progress,411.67,1,T_a02bf5e9,1,50.02,54
155,36,payload_progress,432.71,1,T_a02bf5e9,2,60.03,54
156,36,payload_progress,445.97,1,T_a02bf5e9,2,70.02,54
157,36,payload_progress,459.17,1,T_a02bf5e9,2,80.01,54
158,36,payload_progress,470.21,1,T_a02bf5e9,2,90.02,54
159,36,payload_progress,768.21,2,T_5568bd9d,1,10.02,54
160,36,payload_progress,781.88,2,T_5568bd9d,1,20.01,54
161,36,payload_progress,795.54,2,T_5568bd9d,1,30.01,54
162,36,payload_progress,822.87,2,T_5568bd9d,1,40.01,54
163,36,payload_progress,835.39,2,T_5568bd9d,1,50.03,54
164,36,payload_progress,884.16,2,T_5568bd9d,2,60.02,54
165,36,payload_progress,911.25,2,T_5568bd9d,2,70.02,54
166,36,payload_progress,968.72,2,T_5568bd9d,2,80.02,54
167,36,payload_progress,989.75,2,T_5568bd9d,2,90.02,54
168,36,payload_progress,1024.52,2,T_5568bd9d,3,0,54
299,29,payload_progress,40.22,1,T_a02bf5e9,0,10.01,82
300,29,payload_progress,211.13,1,T_a02bf5e9,0,20.01,82
301,29,payload_progress,234.82,1,T_a02bf5e9,0,30.02,82
302,29,payload_progress,274.12,1,T_a02bf5e9,1,40.01,82
303,29,payload_progress,335.75,1,T_a02bf5e9,1,50.01,82
304,29,payload_progress,392.76,1,T_a02bf5e9,1,60.01,82
305,29,payload_progress,431.23,1,T_a02bf5e9,2,70.02,82
306,29,payload_progress,450.04,1,T_a02bf5e9,2,80.01,82
307,29,payload_progress,484.95,1,T_a02bf5e9,2,90.01,82
308,29,payload_progress,513.54,1,T_a02bf5e9,2,100,82
309,29,payload_progress,546.29,2,T_5568bd9d,0,10.02,82
310,29,payload_progress,562.87,2,T_5568bd9d,0,20.01,82
311,29,payload_progress,579.77,2,T_5568bd9d,0,30.02,82
312,29,payload_progress,606.64,2,T_5568bd9d,1,40.01,82
313,29,payload_progress,625.41,2,T_5568bd9d,1,50.01,82
314,29,payload_progress,658.26,2,T_5568bd9d,1,60.01,82
315,29,payload_progress,792.38,2,T_5568bd9d,2,70.01,82
316,29,payload_progress,901.41,2,T_5568bd9d,2,80.02,82
317,29,payload_progress,921.01,2,T_5568bd9d,2,90.02,82
318,43,payload_progress,24.82,1,T_a02bf5e9,0,10.01,84
319,43,payload_progress,179.36,1,T_a02bf5e9,0,20.02,84
320,43,payload_progress,194,1,T_a02bf5e9,0,30.02,84
321,43,payload_progress,221.36,1,T_a02bf5e9,1,40.01,84
322,43,payload_progress,271.33,1,T_a02bf5e9,1,50.01,84
323,43,payload_progress,334.87,1,T_a02bf5e9,1,60.01,84
324,43,payload_progress,388.15,1,T_a02bf5e9,2,70.01,84
325,43,payload_progress,433.16,1,T_a02bf5e9,2,80.01,84
326,43,payload_progress,459.34,1,T_a02bf5e9,2,90.02,84
327,43,payload_progress,531.61,2,T_5568bd9d,0,10.01,84
328,43,payload_progress,635.68,2,T_5568bd9d,0,20.01,84
329,43,payload_progress,669.2,2,T_5568bd9d,0,30.01,84
330,43,payload_progress,725.95,2,T_5568bd9d,1,40.02,84
331,43,payload_progress,744.39,2,T_5568bd9d,1,50.02,84
332,43,payload_progress,789.74,2,T_5568bd9d,1,60.01,84
333,43,payload_progress,822.97,2,T_5568bd9d,2,70.01,84
334,43,payload_progress,839.98,2,T_5568bd9d,2,80.01,84
335,43,payload_progress,855.88,2,T_5568bd9d,2,90.02,84
336,43,payload_progress,931.89,2,T_5568bd9d,2,100,84
394,45,payload_progress,89.77,1,T_a02bf5e9,0,10.01,98
395,45,payload_progress,195.36,1,T_a02bf5e9,0,20.02,98
396,45,payload_progress,212.89,1,T_a02bf5e9,0,30.01,98
397,45,payload_progress,268.55,2,T_5568bd9d,0,10.02,98
398,45,payload_progress,292.95,2,T_5568bd9d,0,20.02,98
399,45,payload_progress,308.97,2,T_5568bd9d,0,30.02,98
400,45,payload_progress,335.84,2,T_5568bd9d,1,40.01,98
401,45,payload_progress,354.64,2,T_5568bd9d,1,50.01,98
402,45,payload_progress,381.32,2,T_5568bd9d,1,60.01,98
403,45,payload_progress,408.36,2,T_5568bd9d,2,70.01,98
404,45,payload_progress,427.22,2,T_5568bd9d,2,80.02,98
405,45,payload_progress,444.44,2,T_5568bd9d,2,90.01,98
406,45,payload_progress,464.74,2,T_5568bd9d,3,0,98
407,45,payload_progress,147.76,1,T_a02bf5e9,1,10.03,100
408,45,payload_progress,181.12,1,T_a02bf5e9,1,20.02,100
409,45,payload_progress,250.99,1,T_a02bf5e9,1,30.02,100
410,45,payload_progress,271.58,1,T_a02bf5e9,1,40.02,100
411,45,payload_progress,286.12,1,T_a02bf5e9,1,50.02,100
412,45,payload_progress,462.94,2,T_5568bd9d,1,10.03,100
413,45,payload_progress,483.63,2,T_5568bd9d,1,20.02,100
414,45,payload_progress,497.45,2,T_5568bd9d,1,30.02,100
415,45,payload_progress,510.72,2,T_5568bd9d,1,40.02,100
416,45,payload_progress,552.96,2,T_5568bd9d,1,50.02,100
417,45,payload_progress,617.56,2,T_5568bd9d,1,60.02,100
418,45,payload_progress,643.91,2,T_5568bd9d,2,70.01,100
419,45,payload_progress,678.33,2,T_5568bd9d,2,80.02,100
420,45,payload_progress,689.95,2,T_5568bd9d,2,90.02,100
463,53,payload_progress,272.36,1,T_bbd123ed,1,10.02,128
464,53,payload_progress,284.86,1,T_bbd123ed,1,20.02,128
465,53,payload_progress,297.45,1,T_bbd123ed,1,30.02,128
466,53,payload_progress,317.48,1,T_bbd123ed,1,40.02,128
467,53,payload_progress,328.28,1,T_bbd123ed,1,50.02,128
468,53,payload_progress,343.78,1,T_bbd123ed,1,60.02,128
469,53,payload_progress,417.5,1,T_bbd123ed,2,70.01,128
470,53,payload_progress,431.21,1,T_bbd123ed,2,80.01,128
471,53,payload_progress,444.31,1,T_bbd123ed,2,90.04,128
472,53,payload_progress,582.32,2,T_9b28cc4d,1,10.02,128
473,53,payload_progress,603.38,2,T_9b28cc4d,1,20.02,128
474,53,payload_progress,616.62,2,T_9b28cc4d,1,30.02,128
475,53,payload_progress,631.22,2,T_9b28cc4d,1,40.01,128
476,53,payload_progress,644.94,2,T_9b28cc4d,1,50.02,128
477,53,payload_progress,680.6,2,T_9b28cc4d,1,60.02,128
478,53,payload_progress,699.57,2,T_9b28cc4d,2,70.02,128
479,53,payload_progress,711.24,2,T_9b28cc4d,2,80.02,128
480,53,payload_progress,906.7,2,T_9b28cc4d,2,90.02,128
531,57,payload_progress,29.17,1,T_a02bf5e9,0,10.02,140
532,57,payload_progress,73.16,1,T_a02bf5e9,0,20.01,140
533,57,payload_progress,273.49,2,T_5568bd9d,0,10.02,140
534,57,payload_progress,289.13,2,T_5568bd9d,0,20.02,140
535,57,payload_progress,427.17,2,T_5568bd9d,1,10.02,142
536,57,payload_progress,440.42,2,T_5568bd9d,1,20.02,142
537,57,payload_progress,538.2,2,T_5568bd9d,1,30.02,142
538,57,payload_progress,557.85,2,T_5568bd9d,1,40.01,142
539,57,payload_progress,571.58,2,T_5568bd9d,1,50.02,142
540,57,payload_progress,585.3,2,T_5568bd9d,1,60.03,142
541,57,payload_progress,622.92,2,T_5568bd9d,2,70.02,142
542,57,payload_progress,656.82,2,T_5568bd9d,2,80.02,142
543,57,payload_progress,670.32,2,T_5568bd9d,2,90.02,142
544,57,payload_progress,684.74,2,T_5568bd9d,3,0,142
545,57,payload_progress,427.17,2,T_5568bd9d,1,10.02,143
546,57,payload_progress,440.42,2,T_5568bd9d,1,20.02,143
547,57,payload_progress,538.2,2,T_5568bd9d,1,30.02,143
548,57,payload_progress,557.85,2,T_5568bd9d,1,40.01,143
549,57,payload_progress,571.58,2,T_5568bd9d,1,50.02,143
550,57,payload_progress,585.3,2,T_5568bd9d,1,60.03,143
551,57,payload_progress,622.92,2,T_5568bd9d,2,70.02,143
552,57,payload_progress,656.82,2,T_5568bd9d,2,80.02,143
553,57,payload_progress,670.32,2,T_5568bd9d,2,90.02,143
554,57,payload_progress,684.74,2,T_5568bd9d,3,0,143
555,58,payload_progress,24.26,1,T_a02bf5e9,0,10.02,
556,58,payload_progress,281.09,2,T_5568bd9d,0,10.01,
557,58,payload_progress,341.01,2,T_5568bd9d,0,20.01,
558,58,payload_progress,357.84,2,T_5568bd9d,0,30.02,
559,58,payload_progress,379.25,2,T_5568bd9d,1,40.02,
560,58,payload_progress,396.87,2,T_5568bd9d,1,50.01,
561,58,payload_progress,414.51,2,T_5568bd9d,1,60,
562,58,payload_progress,466.38,2,T_5568bd9d,2,70.01,
563,58,payload_progress,484.02,2,T_5568bd9d,2,80.02,
564,58,payload_progress,501.1,2,T_5568bd9d,2,90.02,
565,58,payload_progress,124.6,1,T_a02bf5e9,1,10.02,
566,58,payload_progress,138.29,1,T_a02bf5e9,1,20.01,
567,58,payload_progress,151.28,1,T_a02bf5e9,1,30.01,
568,58,payload_progress,164.78,1,T_a02bf5e9,1,40.01,
569,58,payload_progress,298.96,1,T_a02bf5e9,1,50.02,
570,58,payload_progress,327.44,1,T_a02bf5e9,2,60.02,
571,58,payload_progress,341.14,1,T_a02bf5e9,2,70.02,
572,58,payload_progress,352.87,1,T_a02bf5e9,2,80.02,
573,58,payload_progress,363.68,1,T_a02bf5e9,2,90.02,
574,58,payload_progress,568.78,2,T_5568bd9d,1,10.02,
575,58,payload_progress,581.46,2,T_5568bd9d,1,20.02,
576,58,payload_progress,593.65,2,T_5568bd9d,1,30.02,
577,58,payload_progress,681.76,2,T_5568bd9d,1,40.02,
578,58,payload_progress,771.97,2,T_5568bd9d,1,50.02,
579,58,payload_progress,795.33,2,T_5568bd9d,2,60.02,
580,58,payload_progress,809,2,T_5568bd9d,2,70.01,
581,58,payload_progress,822.71,2,T_5568bd9d,2,80.02,
582,58,payload_progress,835.16,2,T_5568bd9d,2,90.03,
583,59,payload_progress,146.8,1,T_a02bf5e9,0,10.01,155
584,59,payload_progress,163.56,1,T_a02bf5e9,0,20.02,155
585,59,payload_progress,193.16,1,T_a02bf5e9,0,30.01,155
586,59,payload_progress,225.65,1,T_a02bf5e9,1,40.01,155
587,59,payload_progress,246.86,1,T_a02bf5e9,1,50.01,155
588,59,payload_progress,266.89,1,T_a02bf5e9,1,60.01,155
589,59,payload_progress,309.49,1,T_a02bf5e9,2,70.01,155
590,59,payload_progress,422.77,1,T_a02bf5e9,2,80.01,155
591,59,payload_progress,550.22,2,T_5568bd9d,0,10.01,155
592,59,payload_progress,570.85,2,T_5568bd9d,0,20.01,155
593,59,payload_progress,636.18,2,T_5568bd9d,0,30.01,155
594,59,payload_progress,730.09,2,T_5568bd9d,1,40.01,155
595,59,payload_progress,758.73,2,T_5568bd9d,1,50.01,155
596,59,payload_progress,779.89,2,T_5568bd9d,1,60.01,155
597,59,payload_progress,820.76,2,T_5568bd9d,2,70.01,155
598,59,payload_progress,856.57,2,T_5568bd9d,2,80.01,155
599,59,payload_progress,889.38,2,T_5568bd9d,2,90.01,155
600,59,payload_progress,999.29,2,T_5568bd9d,2,100,155
601,59,payload_progress,170.63,1,T_a02bf5e9,1,10.02,157
602,59,payload_progress,183.14,1,T_a02bf5e9,1,20.01,157
603,59,payload_progress,207.96,1,T_a02bf5e9,1,30.01,157
604,59,payload_progress,220.99,1,T_a02bf5e9,1,40.01,157
605,59,payload_progress,252.11,1,T_a02bf5e9,1,50.02,157
606,59,payload_progress,275.72,1,T_a02bf5e9,2,60.03,157
607,59,payload_progress,294.9,1,T_a02bf5e9,2,70.02,157
608,59,payload_progress,452.2,1,T_a02bf5e9,2,80.02,157
609,59,payload_progress,463.33,1,T_a02bf5e9,2,90.02,157
610,59,payload_progress,779.43,2,T_5568bd9d,1,10.03,157
611,59,payload_progress,806.55,2,T_5568bd9d,1,20.02,157
612,59,payload_progress,819.97,2,T_5568bd9d,1,30.01,157
613,59,payload_progress,835.17,2,T_5568bd9d,1,40.01,157
614,59,payload_progress,897.03,2,T_5568bd9d,1,50.02,157
615,59,payload_progress,918.55,2,T_5568bd9d,2,60.02,157
616,59,payload_progress,931.38,2,T_5568bd9d,2,70.03,157
617,59,payload_progress,958.72,2,T_5568bd9d,2,80.02,157
618,59,payload_progress,970.99,2,T_5568bd9d,2,90.02,157
619,60,payload_progress,26.3,1,T_a02bf5e9,0,10.02,161
620,60,payload_progress,127.48,1,T_a02bf5e9,0,20.01,161
621,60,payload_progress,142.13,1,T_a02bf5e9,0,30.01,161
622,60,payload_progress,177.12,1,T_a02bf5e9,1,40.02,161
623,60,payload_progress,207.78,1,T_a02bf5e9,1,50.01,161
624,60,payload_progress,225.23,1,T_a02bf5e9,1,60.02,161
625,60,payload_progress,249.08,1,T_a02bf5e9,1,70.02,161
626,60,payload_progress,280.62,1,T_a02bf5e9,2,80.01,161
627,60,payload_progress,309.08,1,T_a02bf5e9,2,90.01,161
628,60,payload_progress,435.16,1,T_a02bf5e9,3,0,161
629,60,payload_progress,457.53,2,T_5568bd9d,0,10.01,161
630,60,payload_progress,491.52,2,T_5568bd9d,0,20.01,161
631,60,payload_progress,509.61,2,T_5568bd9d,0,30.01,161
632,60,payload_progress,626.56,2,T_5568bd9d,1,40.01,161
633,60,payload_progress,644.82,2,T_5568bd9d,1,50.02,161
634,60,payload_progress,666.96,2,T_5568bd9d,1,60.02,161
635,60,payload_progress,217.42,1,T_a02bf5e9,1,10.02,163
636,60,payload_progress,229.25,1,T_a02bf5e9,1,20.02,163
637,60,payload_progress,322.53,1,T_a02bf5e9,1,30.01,163
638,60,payload_progress,347.84,1,T_a02bf5e9,1,40.02,163
639,60,payload_progress,391.45,1,T_a02bf5e9,1,50.03,163
640,60,payload_progress,411.69,1,T_a02bf5e9,2,60.02,163
641,60,payload_progress,424.7,1,T_a02bf5e9,2,70.02,163
642,60,payload_progress,499.7,1,T_a02bf5e9,2,80.02,163
643,60,payload_progress,510.74,1,T_a02bf5e9,2,90.02,163
644,60,payload_progress,636.45,2,T_5568bd9d,1,10.01,163
645,60,payload_progress,649.9,2,T_5568bd9d,1,20.01,163
646,60,payload_progress,663.55,2,T_5568bd9d,1,30.01,163
647,60,payload_progress,683.13,2,T_5568bd9d,1,40.01,163
648,60,payload_progress,695.42,2,T_5568bd9d,1,50.03,163
649,60,payload_progress,716.95,2,T_5568bd9d,2,60.02,163
650,60,payload_progress,731.2,2,T_5568bd9d,2,70.01,163
651,60,payload_progress,753.9,2,T_5568bd9d,2,80.02,163
652,60,payload_progress,767.24,2,T_5568bd9d,2,90,163
653,61,payload_progress,25.55,1,T_a02bf5e9,0,10.01,168
654,61,payload_progress,95.07,1,T_a02bf5e9,0,20.01,168
655,61,payload_progress,120.35,1,T_a02bf5e9,0,30.01,168
656,61,payload_progress,140.57,1,T_a02bf5e9,1,40.02,168
657,61,payload_progress,156.29,1,T_a02bf5e9,1,50.01,168
658,61,payload_progress,186.46,1,T_a02bf5e9,1,60.02,168
659,61,payload_progress,328.54,1,T_a02bf5e9,2,70.01,168
660,61,payload_progress,344.27,1,T_a02bf5e9,2,80.02,168
661,61,payload_progress,373.81,1,T_a02bf5e9,2,90.02,168
662,61,payload_progress,444.66,2,T_5568bd9d,0,10.02,168
663,61,payload_progress,468.81,2,T_5568bd9d,0,20.01,168
664,61,payload_progress,485.32,2,T_5568bd9d,0,30.02,168
665,61,payload_progress,519.14,2,T_5568bd9d,1,40.01,168
666,61,payload_progress,535.96,2,T_5568bd9d,1,50.02,168
667,61,payload_progress,561.47,2,T_5568bd9d,1,60.01,168
668,61,payload_progress,581.7,2,T_5568bd9d,2,70.02,168
669,61,payload_progress,655.23,2,T_5568bd9d,2,80.01,168
670,61,payload_progress,724.52,2,T_5568bd9d,2,90.02,168
671,61,payload_progress,179.01,1,T_a02bf5e9,1,10.02,170
672,61,payload_progress,253.34,1,T_a02bf5e9,1,20.02,170
673,61,payload_progress,266.31,1,T_a02bf5e9,1,30.03,170
674,61,payload_progress,317.05,1,T_a02bf5e9,1,40.02,170
675,61,payload_progress,347.98,1,T_a02bf5e9,1,50.01,170
676,61,payload_progress,361.57,1,T_a02bf5e9,1,60.03,170
677,61,payload_progress,379.93,1,T_a02bf5e9,2,70.01,170
678,61,payload_progress,455.84,1,T_a02bf5e9,2,80.02,170
679,61,payload_progress,468.15,1,T_a02bf5e9,2,90.02,170
680,61,payload_progress,560.44,2,T_5568bd9d,1,10.02,170
681,61,payload_progress,570.96,2,T_5568bd9d,1,20.02,170
682,61,payload_progress,581.76,2,T_5568bd9d,1,30.02,170
683,61,payload_progress,695.97,2,T_5568bd9d,1,40,170
684,61,payload_progress,707.27,2,T_5568bd9d,1,50.02,170
685,61,payload_progress,717.55,2,T_5568bd9d,1,60.02,170
686,61,payload_progress,768.01,2,T_5568bd9d,2,70.03,170
687,61,payload_progress,779.97,2,T_5568bd9d,2,80.02,170
688,61,payload_progress,792.74,2,T_5568bd9d,2,90,170
689,61,payload_progress,933.37,2,T_5568bd9d,3,0,170
690,34,payload_progress,45.63,1,T_a02bf5e9,0,10.02,173
691,34,payload_progress,88.03,1,T_a02bf5e9,0,20.02,173
692,34,payload_progress,172.25,1,T_a02bf5e9,0,30.02,173
693,34,payload_progress,280.55,1,T_a02bf5e9,1,40.02,173
694,34,payload_progress,294.7,1,T_a02bf5e9,1,50.02,173
695,34,payload_progress,325.64,1,T_a02bf5e9,1,60.02,173
696,34,payload_progress,345.67,1,T_a02bf5e9,2,70.02,173
697,34,payload_progress,360.47,1,T_a02bf5e9,2,80.01,173
698,34,payload_progress,440.54,1,T_a02bf5e9,2,90.02,173
699,34,payload_progress,555.23,2,T_5568bd9d,0,10.02,173
700,34,payload_progress,578.11,2,T_5568bd9d,0,20.02,173
701,34,payload_progress,620.81,2,T_5568bd9d,0,30.02,173
702,34,payload_progress,651.7,2,T_5568bd9d,1,40.01,173
703,34,payload_progress,667.34,2,T_5568bd9d,1,50.01,173
704,34,payload_progress,735.13,2,T_5568bd9d,1,60.02,173
705,34,payload_progress,757.72,2,T_5568bd9d,2,70.02,173
706,34,payload_progress,779.34,2,T_5568bd9d,2,80.02,173
707,34,payload_progress,816.35,2,T_5568bd9d,2,90.02,173
708,62,payload_progress,85.85,1,T_a02bf5e9,0,10.01,175
709,62,payload_progress,103.34,1,T_a02bf5e9,0,20.02,175
710,62,payload_progress,139.49,1,T_a02bf5e9,0,30.02,175
711,62,payload_progress,165.27,1,T_a02bf5e9,1,40.02,175
712,62,payload_progress,291.07,1,T_a02bf5e9,1,50.01,175
713,62,payload_progress,305.17,1,T_a02bf5e9,1,60.02,175
714,62,payload_progress,395.58,1,T_a02bf5e9,1,70.02,175
715,62,payload_progress,424.03,1,T_a02bf5e9,2,80.02,175
716,62,payload_progress,437.6,1,T_a02bf5e9,2,90.01,175
717,62,payload_progress,516.26,2,T_5568bd9d,0,10.01,175
718,62,payload_progress,556.83,2,T_5568bd9d,0,20.01,175
719,62,payload_progress,573.15,2,T_5568bd9d,0,30.02,175
720,62,payload_progress,758.35,2,T_5568bd9d,1,40.01,175
721,62,payload_progress,903.61,2,T_5568bd9d,1,50.01,175
722,62,payload_progress,918.9,2,T_5568bd9d,1,60.01,175
723,62,payload_progress,968.46,2,T_5568bd9d,1,70.02,175
724,62,payload_progress,995.24,2,T_5568bd9d,2,80.02,175
725,62,payload_progress,1025.3,2,T_5568bd9d,2,90.01,175
726,62,payload_progress,124.62,1,T_a02bf5e9,1,10.02,177
727,62,payload_progress,144.53,1,T_a02bf5e9,1,20.01,177
728,62,payload_progress,159.03,1,T_a02bf5e9,1,30.01,177
729,62,payload_progress,170.95,1,T_a02bf5e9,1,40.02,177
730,62,payload_progress,192.37,1,T_a02bf5e9,1,50.02,177
731,62,payload_progress,206.22,1,T_a02bf5e9,1,60.02,177
732,62,payload_progress,258.5,1,T_a02bf5e9,2,70.03,177
733,62,payload_progress,317.02,1,T_a02bf5e9,2,80.03,177
734,62,payload_progress,331.18,1,T_a02bf5e9,2,90.02,177
735,62,payload_progress,591.94,2,T_5568bd9d,1,10.02,177
736,62,payload_progress,605.55,2,T_5568bd9d,1,20.02,177
737,62,payload_progress,619.25,2,T_5568bd9d,1,30.01,177
738,62,payload_progress,688.83,2,T_5568bd9d,1,40.02,177
739,62,payload_progress,703.54,2,T_5568bd9d,1,50.02,177
740,62,payload_progress,716.98,2,T_5568bd9d,1,60.02,177
741,62,payload_progress,753.05,2,T_5568bd9d,2,70.02,177
742,62,payload_progress,764.02,2,T_5568bd9d,2,80.02,177
743,62,payload_progress,951.06,2,T_5568bd9d,2,90.02,177
744,62,payload_progress,24.22,1,T_a02bf5e9,0,10.01,179
745,62,payload_progress,47.79,1,T_a02bf5e9,0,20.02,179
746,62,payload_progress,65.52,1,T_a02bf5e9,0,30.01,179
747,62,payload_progress,98.32,1,T_a02bf5e9,1,40.01,179
748,62,payload_progress,117.15,1,T_a02bf5e9,1,50.01,179
749,62,payload_progress,135.95,1,T_a02bf5e9,1,60.02,179
750,62,payload_progress,164.73,1,T_a02bf5e9,2,70.01,179
751,62,payload_progress,183.54,1,T_a02bf5e9,2,80.01,179
752,62,payload_progress,238.47,1,T_a02bf5e9,2,90.01,179
753,62,payload_progress,514.1,2,T_5568bd9d,0,10.01,179
754,62,payload_progress,530.6,2,T_5568bd9d,0,20.02,179
755,62,payload_progress,616.79,2,T_5568bd9d,0,30.02,179
756,62,payload_progress,657.39,2,T_5568bd9d,1,40.01,179
757,62,payload_progress,730.27,2,T_5568bd9d,1,50.01,179
758,62,payload_progress,813.29,2,T_5568bd9d,1,60.02,179
759,62,payload_progress,841.13,2,T_5568bd9d,2,70.02,179
760,62,payload_progress,857.72,2,T_5568bd9d,2,80.01,179
761,62,payload_progress,949.71,2,T_5568bd9d,2,90.02,179
762,62,payload_progress,978.21,2,T_5568bd9d,3,0,179
796,64,payload_progress,101.47,1,T_a02bf5e9,1,10.02,186
797,64,payload_progress,115.18,1,T_a02bf5e9,1,20.02,186
798,64,payload_progress,128.44,1,T_a02bf5e9,1,30.01,186
799,64,payload_progress,141.44,1,T_a02bf5e9,1,40.02,186
800,64,payload_progress,171.72,1,T_a02bf5e9,1,50.02,186
801,64,payload_progress,253.15,1,T_a02bf5e9,1,60.02,186
802,64,payload_progress,272.25,1,T_a02bf5e9,2,70.03,186
803,64,payload_progress,287.51,1,T_a02bf5e9,2,80.03,186
804,64,payload_progress,365.59,1,T_a02bf5e9,2,90.01,186
805,64,payload_progress,693.67,2,T_5568bd9d,1,10.02,186
